anio,semana,temp_media,temp_max,temp_min,temp_rango,temp_superficie,precipitacion_mm,humedad_media,humedad_especifica,radiacion_solar,radiacion_onda_larga,viento_medio,viento_max,presion,humedad_suelo,evapotranspiracion,punto_rocio,precipitacion_acum,provincia
2019,21,8.959999999999999,15.785714285714286,4.252857142857143,11.532857142857143,8.698571428571428,0.47,79.85571428571428,5.621428571428572,9.22,25.055714285714284,2.325714285714286,3.915714285714286,100.5,0.6971428571428572,0.21571428571428572,5.258571428571429,0.47,Buenos Aires
2019,22,9.0,14.751428571428573,4.961428571428572,9.790000000000001,8.454285714285714,1.76,82.43285714285715,5.798571428571429,7.994285714285715,26.20714285714286,1.7614285714285713,3.0042857142857144,100.5442857142857,0.6900000000000001,0.13999999999999999,5.911428571428572,1.76,Buenos Aires
2019,23,10.392857142857142,17.642857142857142,5.451428571428571,12.191428571428572,9.954285714285716,0.6000000000000001,77.23,6.035714285714286,8.265714285714285,25.271428571428572,2.82,4.527142857142857,100.42857142857143,0.687142857142857,0.1757142857142857,6.107142857142857,0.6000000000000001,Buenos Aires
2019,24,10.12857142857143,15.467142857142857,6.181428571428571,9.285714285714286,9.950000000000001,49.04,87.11285714285714,6.758571428571429,5.031428571428571,28.314285714285713,3.0500000000000003,4.647142857142858,100.42142857142858,0.7214285714285714,0.20285714285714285,7.910000000000001,49.04,Buenos Aires
2019,25,8.98857142857143,13.828571428571427,4.968571428571429,8.86,8.361428571428572,45.0,88.88714285714286,6.4557142857142855,5.958571428571429,27.11285714285714,2.8557142857142854,4.827142857142857,100.25714285714285,0.8099999999999999,0.2842857142857143,7.321428571428571,45.0,Buenos Aires
2019,26,6.452857142857143,11.152857142857142,2.292857142857143,8.86,6.048571428571428,4.44,84.02428571428571,5.097142857142857,6.1971428571428575,25.475714285714286,3.0014285714285713,4.6242857142857146,99.86857142857143,0.8028571428571428,0.13999999999999999,3.7600000000000002,4.44,Buenos Aires
2019,27,3.218571428571429,9.577142857142857,-1.18,10.757142857142856,2.86,0.27,80.69285714285715,3.8085714285714287,9.569999999999999,22.207142857142856,3.2714285714285714,4.992857142857143,100.61571428571428,0.7971428571428572,0.11714285714285713,-0.06142857142857145,0.27,Buenos Aires
2019,28,8.094285714285714,14.352857142857143,2.935714285714286,11.417142857142858,7.218571428571429,0.78,84.38142857142857,5.7057142857142855,8.877142857142857,25.114285714285717,1.6300000000000001,2.6771428571428575,100.51857142857143,0.79,0.43714285714285717,5.547142857142857,0.78,Buenos Aires
2019,29,8.97857142857143,14.845714285714285,3.0214285714285714,11.824285714285713,8.08,1.08,83.33142857142857,6.131428571428572,7.385714285714285,25.865714285714287,2.4499999999999997,4.534285714285715,100.35714285714286,0.7814285714285715,0.39571428571428574,6.124285714285714,1.08,Buenos Aires
2019,30,6.135714285714286,12.457142857142857,0.9885714285714285,11.468571428571428,5.631428571428572,1.1099999999999999,78.42857142857143,4.541428571428571,9.03,24.40142857142857,2.1028571428571428,3.365714285714286,101.22,0.7714285714285715,0.37285714285714283,2.282857142857143,1.1099999999999999,Buenos Aires
2019,31,8.084285714285715,14.984285714285715,3.084285714285714,11.9,7.74,0.0,77.90857142857143,5.22,10.4,24.942857142857143,2.7971428571428567,4.541428571428571,100.59142857142857,0.7642857142857142,0.6057142857142858,4.094285714285714,0.0,Buenos Aires
