id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
021;Capital;18;Corrientes;2023;Dengue;9;De 25 a 34 años;29;8
070;Las Colonias;82;Santa Fe;2023;Dengue;11;De 45 a 65 años;29;1
042;General San Martín;14;Córdoba;2023;Dengue;10;De 35 a 44 años;29;1
112;O'Higgins;22;Chaco;2023;Dengue;5;De 5 a 9 años;29;1
056;Grl. José de San Martín;66;Salta;2023;Dengue;9;De 25 a 34 años;29;1
140;San Fernando;22;Chaco;2023;Dengue;5;De 5 a 9 años;29;3
077;Libertad;22;Chaco;2023;Dengue;11;De 45 a 65 años;29;2
077;Libertad;22;Chaco;2023;Dengue;8;De 20 a 24 años;29;1
043;Fray Justo Santa María de Oro;22;Chaco;2023;Dengue;11;De 45 a 65 años;29;1
084;Capital;90;Tucumán;2023;Dengue;6;De 10 a 14 años;29;1
014;Cruz Alta;90;Tucumán;2023;Dengue;5;De 5 a 9 años;29;2
140;San Fernando;22;Chaco;2023;Dengue;10;De 35 a 44 años;29;15
091;Pehuenches;58;Neuquén;2023;Dengue;9;De 25 a 34 años;29;1
021;Comandante Fernández;22;Chaco;2023;Dengue;12;Mayores de 65 años;29;1
084;Capital;90;Tucumán;2023;Dengue;5;De 5 a 9 años;29;1
056;Grl. José de San Martín;66;Salta;2023;Dengue;12;Mayores de 65 años;29;1
035;Patiño;34;Formosa;2023;Dengue;8;De 20 a 24 años;29;1
021;Chicligasta;90;Tucumán;2023;Dengue;10;De 35 a 44 años;29;1
105;Tafí Viejo;90;Tucumán;2023;Dengue;9;De 25 a 34 años;29;1
063;General Güemes;22;Chaco;2023;Dengue;10;De 35 a 44 años;29;4
070;Independencia;22;Chaco;2023;Dengue;10;De 35 a 44 años;29;1
043;Fray Justo Santa María de Oro;22;Chaco;2023;Dengue;12;Mayores de 65 años;29;2
056;Leales;90;Tucumán;2023;Dengue;11;De 45 a 65 años;29;1
035;Patiño;34;Formosa;2023;Dengue;10;De 35 a 44 años;29;1
105;Tafí Viejo;90;Tucumán;2023;Dengue;7;De 15 a 19 años;29;1
021;Castellanos;82;Santa Fe;2023;Dengue;10;De 35 a 44 años;29;1
049;Pilcomayo;34;Formosa;2023;Dengue;6;De 10 a 14 años;29;1
042;Juan Bautista Alberdi;90;Tucumán;2023;Dengue;9;De 25 a 34 años;29;1
168;25 de Mayo;22;Chaco;2023;Dengue;12;Mayores de 65 años;29;1
084;Libertador General San Martín;22;Chaco;2023;Dengue;10;De 35 a 44 años;30;1
063;La Capital;82;Santa Fe;2023;Dengue;8;De 20 a 24 años;30;1
063;General Güemes;22;Chaco;2023;Dengue;9;De 25 a 34 años;30;3
084;Libertador General San Martín;22;Chaco;2023;Dengue;9;De 25 a 34 años;30;1
014;Formosa;34;Formosa;2023;Dengue;9;De 25 a 34 años;30;1
112;O'Higgins;22;Chaco;2023;Dengue;7;De 15 a 19 años;30;2
035;Patiño;34;Formosa;2023;Dengue;11;De 45 a 65 años;30;1
021;Comandante Fernández;22;Chaco;2023;Dengue;5;De 5 a 9 años;30;1
056;General Donovan;22;Chaco;2023;Dengue;12;Mayores de 65 años;30;2
063;General Güemes;22;Chaco;2023;Dengue;10;De 35 a 44 años;30;4
036;12 de Octubre;22;Chaco;2023;Dengue;7;De 15 a 19 años;30;1
112;O'Higgins;22;Chaco;2023;Dengue;9;De 25 a 34 años;30;2
021;Capital;18;Corrientes;2023;Dengue;8;De 20 a 24 años;30;2
168;25 de Mayo;22;Chaco;2023;Dengue;6;De 10 a 14 años;30;1
140;San Fernando;22;Chaco;2023;Dengue;9;De 25 a 34 años;30;9
014;Cruz Alta;90;Tucumán;2023;Dengue;5;De 5 a 9 años;30;1
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;9;De 25 a 34 años;30;3
056;General Donovan;22;Chaco;2023;Dengue;10;De 35 a 44 años;30;1
007;Almirante Brown;22;Chaco;2023;Dengue;4;De 2 a 4 años;30;1
091;Jiménez;86;Santiago del Estero;2023;Dengue;9;De 25 a 34 años;30;1
154;Sargento Cabral;22;Chaco;2023;Dengue;9;De 25 a 34 años;30;2
112;O'Higgins;22;Chaco;2023;Dengue;11;De 45 a 65 años;30;2
070;Independencia;22;Chaco;2023;Dengue;7;De 15 a 19 años;30;1
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;11;De 45 a 65 años;30;2
007;Almirante Brown;22;Chaco;2023;Dengue;2;Posneonato (29 hasta 365 días);30;1
063;Iguazú;54;Misiones;2023;Dengue;6;De 10 a 14 años;30;1
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;6;De 10 a 14 años;30;1
133;Quitilipi;22;Chaco;2023;Dengue;11;De 45 a 65 años;30;1
021;Capital;18;Corrientes;2023;Dengue;10;De 35 a 44 años;30;1
028;Capital;66;Salta;2023;Dengue;9;De 25 a 34 años;30;1
084;Rosario;82;Santa Fe;2023;Dengue;9;De 25 a 34 años;30;1
035;Patiño;34;Formosa;2023;Dengue;10;De 35 a 44 años;30;1
749;San Fernando;06;Buenos Aires;2023;Dengue;10;De 35 a 44 años;30;1
036;12 de Octubre;22;Chaco;2023;Dengue;10;De 35 a 44 años;30;1
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;10;De 35 a 44 años;30;1
140;San Fernando;22;Chaco;2023;Dengue;7;De 15 a 19 años;30;4
077;Libertad;22;Chaco;2023;Dengue;8;De 20 a 24 años;30;1
168;25 de Mayo;22;Chaco;2023;Dengue;5;De 5 a 9 años;30;1
168;25 de Mayo;22;Chaco;2023;Dengue;10;De 35 a 44 años;30;3
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;12;Mayores de 65 años;30;1
049;General Obligado;82;Santa Fe;2023;Dengue;12;Mayores de 65 años;30;1
070;Independencia;22;Chaco;2023;Dengue;11;De 45 a 65 años;30;1
091;Oberá;54;Misiones;2023;Dengue;9;De 25 a 34 años;30;1
036;12 de Octubre;22;Chaco;2023;Dengue;9;De 25 a 34 años;30;1
140;San Fernando;22;Chaco;2023;Dengue;12;Mayores de 65 años;30;5
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;7;De 15 a 19 años;30;1
028;Chacabuco;22;Chaco;2023;Dengue;11;De 45 a 65 años;30;1
021;Comandante Fernández;22;Chaco;2023;Dengue;11;De 45 a 65 años;30;3
077;9 de Julio;82;Santa Fe;2023;Dengue;6;De 10 a 14 años;30;1
070;Independencia;22;Chaco;2023;Dengue;8;De 20 a 24 años;30;1
140;San Fernando;22;Chaco;2023;Dengue;5;De 5 a 9 años;30;3
140;San Fernando;22;Chaco;2023;Dengue;8;De 20 a 24 años;30;2
140;San Fernando;22;Chaco;2023;Dengue;11;De 45 a 65 años;30;9
014;Formosa;34;Formosa;2023;Dengue;12;Mayores de 65 años;30;1
063;General Güemes;22;Chaco;2023;Dengue;7;De 15 a 19 años;30;3
140;San Fernando;22;Chaco;2023;Dengue;6;De 10 a 14 años;30;7
021;Capital;18;Corrientes;2023;Dengue;6;De 10 a 14 años;30;1
063;General Güemes;22;Chaco;2023;Dengue;12;Mayores de 65 años;30;3
778;San Vicente;06;Buenos Aires;2023;Dengue;10;De 35 a 44 años;30;1
049;General Obligado;82;Santa Fe;2023;Dengue;11;De 45 a 65 años;30;1
007;Almirante Brown;22;Chaco;2023;Dengue;6;De 10 a 14 años;30;1
005;COMUNA 5;02;CABA;2023;Dengue;9;De 25 a 34 años;30;1
140;San Fernando;22;Chaco;2023;Dengue;10;De 35 a 44 años;30;15
532;Mercedes;06;Buenos Aires;2023;Dengue;9;De 25 a 34 años;30;1
126;Campana;06;Buenos Aires;2023;Dengue;9;De 25 a 34 años;30;1
133;Quitilipi;22;Chaco;2023;Dengue;7;De 15 a 19 años;30;1
021;Capital;18;Corrientes;2023;Dengue;11;De 45 a 65 años;30;2
126;Orán;66;Salta;2023;Dengue;12;Mayores de 65 años;30;1
063;General Güemes;22;Chaco;2023;Dengue;11;De 45 a 65 años;30;5
056;Grl. José de San Martín;66;Salta;2023;Dengue;9;De 25 a 34 años;30;2
084;Capital;90;Tucumán;2023;Dengue;10;De 35 a 44 años;30;1
021;Comandante Fernández;22;Chaco;2023;Dengue;6;De 10 a 14 años;30;2
021;Capital;18;Corrientes;2023;Dengue;7;De 15 a 19 años;30;1
091;Lavalle;18;Corrientes;2023;Dengue;10;De 35 a 44 años;30;1
036;12 de Octubre;22;Chaco;2023;Dengue;11;De 45 a 65 años;30;1
035;Patiño;34;Formosa;2023;Dengue;9;De 25 a 34 años;30;2
063;Ramón Lista;34;Formosa;2023;Dengue;7;De 15 a 19 años;30;1
756;San Isidro;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;30;2
021;Capital;18;Corrientes;2023;Dengue;9;De 25 a 34 años;30;5
021;Comandante Fernández;22;Chaco;2023;Dengue;10;De 35 a 44 años;30;2
168;25 de Mayo;22;Chaco;2023;Dengue;8;De 20 a 24 años;30;1
063;General Güemes;22;Chaco;2023;Dengue;6;De 10 a 14 años;30;2
021;Comandante Fernández;22;Chaco;2023;Dengue;9;De 25 a 34 años;30;2
035;Patiño;34;Formosa;2023;Dengue;7;De 15 a 19 años;30;1
014;Formosa;34;Formosa;2023;Dengue;11;De 45 a 65 años;30;2
560;Moreno;06;Buenos Aires;2023;Dengue;7;De 15 a 19 años;30;1
021;Comandante Fernández;22;Chaco;2023;Dengue;2;Posneonato (29 hasta 365 días);30;4
035;Banda;86;Santiago del Estero;2023;Dengue;10;De 35 a 44 años;30;1
168;25 de Mayo;22;Chaco;2023;Dengue;4;De 2 a 4 años;31;1
014;Formosa;34;Formosa;2023;Dengue;6;De 10 a 14 años;31;1
007;Almirante Brown;22;Chaco;2023;Dengue;9;De 25 a 34 años;31;1
112;O'Higgins;22;Chaco;2023;Dengue;7;De 15 a 19 años;31;1
063;General Güemes;22;Chaco;2023;Dengue;5;De 5 a 9 años;31;1
105;9 de Julio;22;Chaco;2023;Dengue;11;De 45 a 65 años;31;3
274;Florencio Varela;06;Buenos Aires;2023;Dengue;12;Mayores de 65 años;31;1
028;Capital;54;Misiones;2023;Dengue;9;De 25 a 34 años;31;1
021;Comandante Fernández;22;Chaco;2023;Dengue;10;De 35 a 44 años;31;2
168;25 de Mayo;22;Chaco;2023;Dengue;10;De 35 a 44 años;31;1
036;12 de Octubre;22;Chaco;2023;Dengue;4;De 2 a 4 años;31;1
168;25 de Mayo;22;Chaco;2023;Dengue;9;De 25 a 34 años;31;5
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;10;De 35 a 44 años;31;1
252;Escobar;06;Buenos Aires;2023;Dengue;9;De 25 a 34 años;31;1
014;El Carmen;38;Jujuy;2023;Dengue;11;De 45 a 65 años;31;1
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;8;De 20 a 24 años;31;2
014;Formosa;34;Formosa;2023;Dengue;9;De 25 a 34 años;31;4
756;San Isidro;06;Buenos Aires;2023;Dengue;5;De 5 a 9 años;31;1
035;Avellaneda;06;Buenos Aires;2023;Dengue;10;De 35 a 44 años;31;1
805;Tigre;06;Buenos Aires;2023;Dengue;7;De 15 a 19 años;31;1
056;Grl. José de San Martín;66;Salta;2023;Dengue;7;De 15 a 19 años;31;1
084;Libertador General San Martín;22;Chaco;2023;Dengue;11;De 45 a 65 años;31;4
021;Comandante Fernández;22;Chaco;2023;Dengue;9;De 25 a 34 años;31;1
007;Biedma;26;Chubut;2023;Dengue;11;De 45 a 65 años;31;1
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;9;De 25 a 34 años;31;5
049;Pilcomayo;34;Formosa;2023;Dengue;4;De 2 a 4 años;31;1
014;Formosa;34;Formosa;2023;Dengue;11;De 45 a 65 años;31;4
168;25 de Mayo;22;Chaco;2023;Dengue;6;De 10 a 14 años;31;1
084;Libertador General San Martín;22;Chaco;2023;Dengue;9;De 25 a 34 años;31;2
126;1a de Mayo;22;Chaco;2023;Dengue;10;De 35 a 44 años;31;1
098;Mburucuyá;18;Corrientes;2023;Dengue;10;De 35 a 44 años;31;1
084;Libertador General San Martín;22;Chaco;2023;Dengue;12;Mayores de 65 años;31;1
084;Libertador General San Martín;22;Chaco;2023;Dengue;6;De 10 a 14 años;31;2
056;Grl. José de San Martín;66;Salta;2023;Dengue;4;De 2 a 4 años;31;1
084;Libertador General San Martín;22;Chaco;2023;Dengue;7;De 15 a 19 años;31;2
140;San Fernando;22;Chaco;2023;Dengue;9;De 25 a 34 años;31;8
063;General Güemes;22;Chaco;2023;Dengue;10;De 35 a 44 años;31;1
021;Capital;18;Corrientes;2023;Dengue;11;De 45 a 65 años;31;2
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;6;De 10 a 14 años;31;2
140;San Fernando;22;Chaco;2023;Dengue;4;De 2 a 4 años;31;1
140;San Fernando;22;Chaco;2023;Dengue;6;De 10 a 14 años;31;2
021;Capital;18;Corrientes;2023;Dengue;6;De 10 a 14 años;31;2
021;Capital;18;Corrientes;2023;Dengue;10;De 35 a 44 años;31;2
084;Rosario;82;Santa Fe;2023;Dengue;6;De 10 a 14 años;31;1
014;Formosa;34;Formosa;2023;Dengue;12;Mayores de 65 años;31;1
168;25 de Mayo;22;Chaco;2023;Dengue;8;De 20 a 24 años;31;1
168;25 de Mayo;22;Chaco;2023;Dengue;12;Mayores de 65 años;31;2
126;1a de Mayo;22;Chaco;2023;Dengue;9;De 25 a 34 años;31;1
063;Iguazú;54;Misiones;2023;Dengue;5;De 5 a 9 años;31;1
077;Libertad;22;Chaco;2023;Dengue;10;De 35 a 44 años;31;1
133;Quitilipi;22;Chaco;2023;Dengue;8;De 20 a 24 años;31;1
049;General Obligado;82;Santa Fe;2023;Dengue;6;De 10 a 14 años;31;1
063;General Güemes;22;Chaco;2023;Dengue;11;De 45 a 65 años;31;6
441;La Plata;06;Buenos Aires;2023;Dengue;10;De 35 a 44 años;31;1
014;Formosa;34;Formosa;2023;Dengue;5;De 5 a 9 años;31;1
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;11;De 45 a 65 años;31;3
021;Capital;18;Corrientes;2023;Dengue;12;Mayores de 65 años;31;1
063;General Güemes;22;Chaco;2023;Dengue;12;Mayores de 65 años;31;5
007;Almirante Brown;22;Chaco;2023;Dengue;11;De 45 a 65 años;31;1
021;Comandante Fernández;22;Chaco;2023;Dengue;6;De 10 a 14 años;31;2
133;Quitilipi;22;Chaco;2023;Dengue;10;De 35 a 44 años;31;2
140;San Fernando;22;Chaco;2023;Dengue;8;De 20 a 24 años;31;7
140;San Fernando;22;Chaco;2023;Dengue;10;De 35 a 44 años;31;13
140;San Fernando;22;Chaco;2023;Dengue;11;De 45 a 65 años;31;14
049;General Obligado;82;Santa Fe;2023;Dengue;9;De 25 a 34 años;31;1
168;25 de Mayo;22;Chaco;2023;Dengue;11;De 45 a 65 años;31;2
021;Comandante Fernández;22;Chaco;2023;Dengue;11;De 45 a 65 años;31;1
112;O'Higgins;22;Chaco;2023;Dengue;6;De 10 a 14 años;31;1
007;Almirante Brown;22;Chaco;2023;Dengue;8;De 20 a 24 años;31;1
112;O'Higgins;22;Chaco;2023;Dengue;5;De 5 a 9 años;31;2
043;Fray Justo Santa María de Oro;22;Chaco;2023;Dengue;10;De 35 a 44 años;31;1
112;O'Higgins;22;Chaco;2023;Dengue;11;De 45 a 65 años;31;1
070;Santa Bárbara;38;Jujuy;2023;Dengue;5;De 5 a 9 años;31;1
063;General Güemes;22;Chaco;2023;Dengue;6;De 10 a 14 años;31;4
112;O'Higgins;22;Chaco;2023;Dengue;9;De 25 a 34 años;31;2
140;San Fernando;22;Chaco;2023;Dengue;7;De 15 a 19 años;31;1
140;San Fernando;22;Chaco;2023;Dengue;12;Mayores de 65 años;31;7
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;5;De 5 a 9 años;31;1
112;O'Higgins;22;Chaco;2023;Dengue;10;De 35 a 44 años;31;1
042;Eldorado;54;Misiones;2023;Dengue;10;De 35 a 44 años;31;1
084;Libertador General San Martín;22;Chaco;2023;Dengue;10;De 35 a 44 años;31;1
014;Cruz Alta;90;Tucumán;2023;Dengue;5;De 5 a 9 años;31;1
270;Ezeiza;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;31;1
021;Capital;18;Corrientes;2023;Dengue;7;De 15 a 19 años;31;3
021;Capital;18;Corrientes;2023;Dengue;8;De 20 a 24 años;31;2
021;Comandante Fernández;22;Chaco;2023;Dengue;7;De 15 a 19 años;31;2
140;San Fernando;22;Chaco;2023;Dengue;5;De 5 a 9 años;31;5
021;Comandante Fernández;22;Chaco;2023;Dengue;11;De 45 a 65 años;32;4
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;8;De 20 a 24 años;32;1
140;San Fernando;22;Chaco;2023;Dengue;5;De 5 a 9 años;32;2
021;Comandante Fernández;22;Chaco;2023;Dengue;12;Mayores de 65 años;32;1
063;General Güemes;22;Chaco;2023;Dengue;10;De 35 a 44 años;32;4
112;O'Higgins;22;Chaco;2023;Dengue;10;De 35 a 44 años;32;2
063;General Güemes;22;Chaco;2023;Dengue;6;De 10 a 14 años;32;4
133;Quitilipi;22;Chaco;2023;Dengue;4;De 2 a 4 años;32;1
070;Independencia;22;Chaco;2023;Dengue;12;Mayores de 65 años;32;2
084;Libertador General San Martín;22;Chaco;2023;Dengue;9;De 25 a 34 años;32;5
049;Capital;86;Santiago del Estero;2023;Dengue;11;De 45 a 65 años;32;1
168;25 de Mayo;22;Chaco;2023;Dengue;7;De 15 a 19 años;32;1
021;Capital;18;Corrientes;2023;Dengue;8;De 20 a 24 años;32;1
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;5;De 5 a 9 años;32;1
084;Libertador General San Martín;22;Chaco;2023;Dengue;10;De 35 a 44 años;32;3
028;Capital;54;Misiones;2023;Dengue;11;De 45 a 65 años;32;2
063;General Güemes;22;Chaco;2023;Dengue;7;De 15 a 19 años;32;1
133;Quitilipi;22;Chaco;2023;Dengue;6;De 10 a 14 años;32;2
154;Sargento Cabral;22;Chaco;2023;Dengue;8;De 20 a 24 años;32;1
021;Comandante Fernández;22;Chaco;2023;Dengue;10;De 35 a 44 años;32;2
021;Capital;18;Corrientes;2023;Dengue;11;De 45 a 65 años;32;4
168;25 de Mayo;22;Chaco;2023;Dengue;6;De 10 a 14 años;32;2
007;Bermejo;34;Formosa;2023;Dengue;12;Mayores de 65 años;32;1
063;General Güemes;22;Chaco;2023;Dengue;12;Mayores de 65 años;32;6
084;Libertador General San Martín;22;Chaco;2023;Dengue;6;De 10 a 14 años;32;2
063;General Güemes;22;Chaco;2023;Dengue;9;De 25 a 34 años;32;3
063;General Güemes;22;Chaco;2023;Dengue;8;De 20 a 24 años;32;2
028;Lago Argentino;78;Santa Cruz;2023;Dengue;10;De 35 a 44 años;32;1
014;Capital;14;Córdoba;2023;Dengue;10;De 35 a 44 años;32;1
140;San Fernando;22;Chaco;2023;Dengue;11;De 45 a 65 años;32;22
999;desconocido;22;Chaco;2023;Dengue;10;De 35 a 44 años;32;1
133;Quitilipi;22;Chaco;2023;Dengue;7;De 15 a 19 años;32;2
105;9 de Julio;22;Chaco;2023;Dengue;11;De 45 a 65 años;32;2
021;Comandante Fernández;22;Chaco;2023;Dengue;9;De 25 a 34 años;32;7
021;Capital;18;Corrientes;2023;Dengue;7;De 15 a 19 años;32;1
021;Comandante Fernández;22;Chaco;2023;Dengue;4;De 2 a 4 años;32;3
049;General Belgrano;22;Chaco;2023;Dengue;4;De 2 a 4 años;32;1
084;Rosario;82;Santa Fe;2023;Dengue;10;De 35 a 44 años;32;1
882;Zárate;06;Buenos Aires;2023;Dengue;6;De 10 a 14 años;32;1
070;Independencia;22;Chaco;2023;Dengue;10;De 35 a 44 años;32;1
070;Independencia;22;Chaco;2023;Dengue;9;De 25 a 34 años;32;1
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;10;De 35 a 44 años;32;2
021;Comandante Fernández;22;Chaco;2023;Dengue;6;De 10 a 14 años;32;7
168;25 de Mayo;22;Chaco;2023;Dengue;11;De 45 a 65 años;32;4
133;Quitilipi;22;Chaco;2023;Dengue;10;De 35 a 44 años;32;7
007;Almirante Brown;22;Chaco;2023;Dengue;4;De 2 a 4 años;32;1
021;Comandante Fernández;22;Chaco;2023;Dengue;5;De 5 a 9 años;32;3
140;San Fernando;22;Chaco;2023;Dengue;12;Mayores de 65 años;32;5
070;Independencia;22;Chaco;2023;Dengue;11;De 45 a 65 años;32;2
140;San Fernando;22;Chaco;2023;Dengue;7;De 15 a 19 años;32;8
084;Libertador General San Martín;22;Chaco;2023;Dengue;11;De 45 a 65 años;32;1
056;Copo;86;Santiago del Estero;2023;Dengue;10;De 35 a 44 años;32;1
168;25 de Mayo;22;Chaco;2023;Dengue;9;De 25 a 34 años;32;4
070;Independencia;22;Chaco;2023;Dengue;7;De 15 a 19 años;32;1
427;La Matanza;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;32;1
999;desconocido;99;desconocida;2023;Dengue;10;De 35 a 44 años;32;1
014;Formosa;34;Formosa;2023;Dengue;9;De 25 a 34 años;32;4
084;Libertador General San Martín;22;Chaco;2023;Dengue;8;De 20 a 24 años;32;1
140;San Fernando;22;Chaco;2023;Dengue;8;De 20 a 24 años;32;4
035;Curuzú Cuatiá;18;Corrientes;2023;Dengue;11;De 45 a 65 años;32;1
077;Libertad;22;Chaco;2023;Dengue;8;De 20 a 24 años;32;1
140;San Fernando;22;Chaco;2023;Dengue;9;De 25 a 34 años;32;13
112;O'Higgins;22;Chaco;2023;Dengue;11;De 45 a 65 años;32;2
028;Capital;54;Misiones;2023;Dengue;8;De 20 a 24 años;32;1
133;Quitilipi;22;Chaco;2023;Dengue;11;De 45 a 65 años;32;3
168;25 de Mayo;22;Chaco;2023;Dengue;10;De 35 a 44 años;32;2
028;Capital;54;Misiones;2023;Dengue;10;De 35 a 44 años;32;2
077;Libertad;22;Chaco;2023;Dengue;9;De 25 a 34 años;32;1
140;San Fernando;22;Chaco;2023;Dengue;6;De 10 a 14 años;32;8
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;11;De 45 a 65 años;32;3
056;General Donovan;22;Chaco;2023;Dengue;11;De 45 a 65 años;32;1
140;San Fernando;22;Chaco;2023;Dengue;10;De 35 a 44 años;32;12
168;25 de Mayo;22;Chaco;2023;Dengue;5;De 5 a 9 años;32;1
021;Comandante Fernández;22;Chaco;2023;Dengue;8;De 20 a 24 años;32;1
063;General Güemes;22;Chaco;2023;Dengue;11;De 45 a 65 años;32;3
049;General Obligado;82;Santa Fe;2023;Dengue;9;De 25 a 34 años;32;1
140;San Luis del Palmar;18;Corrientes;2023;Dengue;11;De 45 a 65 años;32;1
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;12;Mayores de 65 años;32;1
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;6;De 10 a 14 años;32;3
021;Capital;18;Corrientes;2023;Dengue;9;De 25 a 34 años;32;4
014;Formosa;34;Formosa;2023;Dengue;8;De 20 a 24 años;32;1
004;COMUNA 4;02;CABA;2023;Dengue;9;De 25 a 34 años;32;1
021;Capital;18;Corrientes;2023;Dengue;6;De 10 a 14 años;32;2
154;Sargento Cabral;22;Chaco;2023;Dengue;11;De 45 a 65 años;32;2
014;Formosa;34;Formosa;2023;Dengue;11;De 45 a 65 años;32;2
014;Formosa;34;Formosa;2023;Dengue;10;De 35 a 44 años;32;2
133;Quitilipi;22;Chaco;2023;Dengue;9;De 25 a 34 años;32;5
112;O'Higgins;22;Chaco;2023;Dengue;8;De 20 a 24 años;32;1
168;25 de Mayo;22;Chaco;2023;Dengue;8;De 20 a 24 años;32;3
133;Quitilipi;22;Chaco;2023;Dengue;12;Mayores de 65 años;32;3
028;Lago Argentino;78;Santa Cruz;2023;Dengue;11;De 45 a 65 años;32;1
140;San Fernando;22;Chaco;2023;Dengue;4;De 2 a 4 años;32;1
021;Capital;18;Corrientes;2023;Dengue;10;De 35 a 44 años;32;3
063;General Güemes;22;Chaco;2023;Dengue;5;De 5 a 9 años;32;4
056;General Donovan;22;Chaco;2023;Dengue;7;De 15 a 19 años;33;2
133;Quitilipi;22;Chaco;2023;Dengue;11;De 45 a 65 años;33;3
140;San Fernando;22;Chaco;2023;Dengue;7;De 15 a 19 años;33;3
084;Montecarlo;54;Misiones;2023;Dengue;9;De 25 a 34 años;33;1
063;General Güemes;22;Chaco;2023;Dengue;7;De 15 a 19 años;33;3
140;San Fernando;22;Chaco;2023;Dengue;9;De 25 a 34 años;33;9
140;San Fernando;22;Chaco;2023;Dengue;8;De 20 a 24 años;33;4
126;1a de Mayo;22;Chaco;2023;Dengue;9;De 25 a 34 años;33;1
133;Quitilipi;22;Chaco;2023;Dengue;8;De 20 a 24 años;33;3
021;Capital;18;Corrientes;2023;Dengue;8;De 20 a 24 años;33;5
063;Iguazú;54;Misiones;2023;Dengue;9;De 25 a 34 años;33;1
021;Comandante Fernández;22;Chaco;2023;Dengue;6;De 10 a 14 años;33;5
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;10;De 35 a 44 años;33;2
021;Capital;18;Corrientes;2023;Dengue;10;De 35 a 44 años;33;1
021;Capital;18;Corrientes;2023;Dengue;9;De 25 a 34 años;33;1
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;11;De 45 a 65 años;33;2
063;General Güemes;22;Chaco;2023;Dengue;5;De 5 a 9 años;33;1
028;Capital;54;Misiones;2023;Dengue;9;De 25 a 34 años;33;1
126;1a de Mayo;22;Chaco;2023;Dengue;8;De 20 a 24 años;33;1
063;General Güemes;22;Chaco;2023;Dengue;12;Mayores de 65 años;33;3
168;25 de Mayo;22;Chaco;2023;Dengue;12;Mayores de 65 años;33;5
168;25 de Mayo;22;Chaco;2023;Dengue;6;De 10 a 14 años;33;1
999;desconocido;99;desconocida;2023;Dengue;6;De 10 a 14 años;33;1
133;Quitilipi;22;Chaco;2023;Dengue;4;De 2 a 4 años;33;1
112;O'Higgins;22;Chaco;2023;Dengue;11;De 45 a 65 años;33;2
999;desconocido;99;desconocida;2023;Dengue;5;De 5 a 9 años;33;1
112;O'Higgins;22;Chaco;2023;Dengue;10;De 35 a 44 años;33;2
021;Capital;18;Corrientes;2023;Dengue;3;De 13 a 24 meses;33;1
112;O'Higgins;22;Chaco;2023;Dengue;9;De 25 a 34 años;33;1
084;Libertador General San Martín;22;Chaco;2023;Dengue;9;De 25 a 34 años;33;2
084;Libertador General San Martín;22;Chaco;2023;Dengue;10;De 35 a 44 años;33;1
140;San Fernando;22;Chaco;2023;Dengue;11;De 45 a 65 años;33;17
140;San Fernando;22;Chaco;2023;Dengue;6;De 10 a 14 años;33;3
035;Patiño;34;Formosa;2023;Dengue;7;De 15 a 19 años;33;1
168;25 de Mayo;22;Chaco;2023;Dengue;11;De 45 a 65 años;33;8
007;Almirante Brown;22;Chaco;2023;Dengue;12;Mayores de 65 años;33;1
021;Capital;18;Corrientes;2023;Dengue;11;De 45 a 65 años;33;3
168;25 de Mayo;22;Chaco;2023;Dengue;10;De 35 a 44 años;33;5
014;Formosa;34;Formosa;2023;Dengue;10;De 35 a 44 años;33;1
077;Libertad;22;Chaco;2023;Dengue;10;De 35 a 44 años;33;1
999;desconocido;22;Chaco;2023;Dengue;10;De 35 a 44 años;33;1
014;Formosa;34;Formosa;2023;Dengue;11;De 45 a 65 años;33;2
091;Maipú;22;Chaco;2023;Dengue;9;De 25 a 34 años;33;1
063;General Paz;18;Corrientes;2023;Dengue;11;De 45 a 65 años;33;1
168;25 de Mayo;22;Chaco;2023;Dengue;5;De 5 a 9 años;33;3
